10240,1.8473,4.7728
10260,-0.4101,8.5316
10280,0.0910,7.6971
10300,-0.0202,3.0868
10320,0.0045,-0.6853
10340,-0.0010,0.1521
10360,0.0002,-0.0338
10380,-0.0000,0.0075
10400,0.0000,-0.0017
10420,-0.0000,0.0004
10440,0.0000,-0.0001
10460,-0.0000,0.0000
10480,0.0000,-0.0000
10500,-0.0000,4.7956
10520,0.0000,8.5265
10540,-0.0000,2.9027
10560,0.0000,-0.6444
10580,-0.0000,0.1431
10600,0.0000,-0.0318
10620,-0.0000,2.4048
10640,0.0000,1.8639
10660,-0.0000,-0.4138
10680,0.0000,0.0919
10700,-0.0000,-0.0204
10720,0.0000,0.0045
10740,-0.0000,-0.0010
10760,0.0000,0.0002
10780,-0.0000,-0.0000
10800,0.0000,0.0000
10820,-0.0000,-0.0000
10840,0.0000,0.0000
10860,-0.0000,-0.0000
10880,0.0000,0.0000
10900,-0.0000,-0.0000
10920,0.0000,0.0000
10940,-0.0000,-0.0000
10960,0.0000,0.0000
10980,-0.0000,-0.0000
11000,0.0000,0.0000
11020,-0.0000,-0.0000
11040,0.0000,0.0000
11060,-0.0000,-0.0000
11080,0.0000,0.0000
11100,-0.0000,-0.0000
11120,0.0000,0.0000
11140,-0.0000,-0.0000
11160,0.0000,0.0000
11180,-0.0000,-0.0000
11200,0.0000,0.0000
11220,-0.0000,-0.0000
11240,0.0000,0.0000
11260,-0.0000,-0.0000
11280,0.0000,0.0000
11300,-0.0000,-0.0000
11320,0.0000,0.0000
11340,-0.0000,-0.0000
11360,0.0000,0.0000
11380,-0.0000,-0.0000
11400,0.0000,0.0000
11420,-0.0000,-0.0000
11440,0.0000,0.0000
11460,-0.0000,-0.0000
11480,0.0000,0.0000
11500,-0.0000,-0.0000
11520,0.0000,0.0000
11540,-0.0000,-0.0000
11560,0.0000,0.0000
11580,-0.0000,-0.0000
11600,0.0000,0.0000
11620,-0.0000,-0.0000
11640,0.0000,0.0000
11660,0.0000,-0.0000
11680,0.0000,0.0000
11700,0.0000,-0.0000
11720,0.0000,0.0000
11740,0.0000,-0.0000
11760,0.0000,0.0000
11780,0.0000,-0.0000
11800,0.0000,0.0000
11820,0.0000,-0.0000
11840,0.0000,0.0000
11860,0.0000,-0.0000
11880,0.0000,0.0000
11900,0.0000,-0.0000
11920,0.0000,0.0000
11940,0.0000,-0.0000
11960,0.0000,0.0000
11980,0.0000,-0.0000
12000,0.0000,0.0000
12020,0.0000,-0.0000
12040,0.0000,0.0000
12060,0.0000,0.0000
12080,0.0000,0.0000
12100,0.0000,0.0000
12120,0.0000,0.0000
12140,0.0000,0.0000
12160,0.0000,0.0000
12180,0.0000,0.0000
12200,0.0000,0.0000
12220,0.0000,0.0000
12240,0.0000,0.0000
12260,0.0000,0.0000
12280,0.0000,0.0000
12300,0.0000,0.0000
12320,0.0000,0.0000
12340,0.0000,0.0000
12360,0.0000,0.0000
12380,0.0000,0.0000
12400,0.0000,0.0000
12420,0.0000,0.0000
12440,0.0000,0.0000
12460,0.0000,0.0000
12480,0.0000,0.0000
12500,0.0000,0.0000
12520,0.0000,0.0000
12540,0.0000,0.0000
12560,0.0000,0.0000
12580,0.0000,0.0000
12600,0.0000,0.0000
12620,0.0000,0.0000
12640,0.0000,0.0000
12660,0.0000,0.0000
12680,0.0000,0.0000
12700,0.0000,0.0000
12720,0.0000,0.0000
12740,0.0000,0.0000
12760,0.0000,0.0000
12780,0.0000,0.0000
12800,0.0000,0.0000
12820,0.0000,0.0000
12840,0.0000,0.0000
12860,0.0000,0.0000
12880,0.0000,0.0000
12900,0.0000,0.0000
12920,0.0000,0.0000
12940,0.0000,0.0000
12960,0.0000,0.0000
12980,0.0000,0.0000
13000,0.0000,0.0000
13020,0.0000,0.0000
13040,0.0000,0.0000
13060,0.0000,0.0000
13080,0.0000,0.0000
13100,0.0000,0.0000
13120,0.0000,0.0000
13140,0.0000,0.0000
13160,0.0000,0.0000
13180,0.0000,0.0000
13200,0.0000,0.0000
13220,0.0000,0.0000
13240,0.0000,0.0000
13260,0.0000,0.0000
13280,0.0000,0.0000
13300,0.0000,0.0000
13320,0.0000,0.0000
13340,0.0000,0.0000
13360,0.0000,0.0000
